    0.300000006409164754E+01    0.270180462160995383E+02    0.604404184975168960E+03
    0.299928259144039799E+01    0.269600885747428620E+02    0.604405163588142045E+03
    0.299896207449021457E+01    0.269517797817388285E+02    0.604421559678530798E+03
    0.300047954998541089E+01    0.270121274996226290E+02    0.604437871246190298E+03
    0.300032003207180376E+01    0.270219497568827336E+02    0.604589637559052790E+03
    0.299865777505171627E+01    0.269722158501402447E+02    0.604612667533280842E+03
    0.299842925377349001E+01    0.269467432956454296E+02    0.604636073036050220E+03
    0.300044003709283391E+01    0.270206919984148648E+02    0.604655925430293337E+03
    0.299894339329930748E+01    0.269520679703085584E+02    0.604684697717158997E+03
    0.299943258589191286E+01    0.270023337257259008E+02    0.604716546778834413E+03
    0.299843492837030556E+01    0.269564185142052146E+02    0.604847993386685630E+03
    0.300039300197799630E+01    0.270201579769850930E+02    0.604860068936464586E+03
    0.299962357642872579E+01    0.269720682030808305E+02    0.604869090103833173E+03
    0.299987547306554481E+01    0.270140503297993000E+02    0.604874068241236728E+03
    0.300044948024610081E+01    0.270149570491669770E+02    0.604881368617582780E+03
    0.300024911017580997E+01    0.269987681755313353E+02    0.604894430282398275E+03
    0.299916850968601523E+01    0.269929676807392767E+02    0.604899069330745647E+03
    0.300043859248632039E+01    0.270178002268909196E+02    0.604904368435010838E+03
    0.300032360742515802E+01    0.270203378287427185E+02    0.604925266574726152E+03
    0.300002566083786659E+01    0.269879736527394485E+02    0.604937675973787691E+03
    0.299972499280302740E+01    0.269759212227252689E+02    0.604954874342439098E+03
    0.299852610331451341E+01    0.269630303968632177E+02    0.604975185223364065E+03
    0.299853468556962222E+01    0.269635082672859632E+02    0.604993572116383689E+03
    0.299873367689106551E+01    0.269746195939369642E+02    0.604998199268522171E+03
    0.300022536431103948E+01    0.269979264677640955E+02    0.605004725215664052E+03
    0.300024872435774581E+01    0.270196505406713463E+02    0.605026956981570038E+03
    0.299851170173147974E+01    0.269486819087047849E+02    0.605105026143186365E+03
    0.299852803258965350E+01    0.269623065833780302E+02    0.605113421025342518E+03
    0.299935037303717955E+01    0.269638870773765085E+02    0.605131055658185687E+03
    0.299850214964903916E+01    0.269491086070996460E+02    0.605137292184737703E+03
    0.299893336001730848E+01    0.269531598228523244E+02    0.605138093283079002E+03
    0.299915814692316385E+01    0.269919493372895403E+02    0.605141062257891690E+03
    0.299874615245049814E+01    0.269499887928828414E+02    0.605181586267755165E+03
    0.300040628201117165E+01    0.270145284333336058E+02    0.605188580580023086E+03
    0.300038026443153649E+01    0.270174089912560760E+02    0.605203445850715070E+03
    0.300036288627107517E+01    0.270178153179228566E+02    0.605227135570798850E+03
    0.300033172135707371E+01    0.270057655547745412E+02    0.605232064284386070E+03
    0.299848364139125945E+01    0.269569214538452684E+02    0.605256692603132251E+03
    0.299994833409014117E+01    0.270144708656664108E+02    0.605265065123756017E+03
    0.299848644425232225E+01    0.269511611539054741E+02    0.605271711858965432E+03
    0.299903302595936072E+01    0.269557791861237348E+02    0.605277235495194645E+03
    0.299848294536476256E+01    0.269562887089764764E+02    0.605287008039854072E+03
    0.299967940523973420E+01    0.269751807254325726E+02    0.605297332719043425E+03
    0.299864127470021780E+01    0.269685465629998014E+02    0.605297514361513322E+03
    0.299847753453812782E+01    0.269534286214511596E+02    0.605306858892227297E+03
    0.299875074379897466E+01    0.269505535304055783E+02    0.605315574184598972E+03
    0.299892906302248363E+01    0.269536420358968343E+02    0.605323328672896423E+03
    0.300019476997355161E+01    0.269976768529617956E+02    0.605335431534494433E+03
    0.300033600489001406E+01    0.270168897626579962E+02    0.605407469906628648E+03
    0.299969685662201258E+01    0.270081828463628213E+02    0.605407804746536726E+03
    0.300026677510225959E+01    0.270023664512592525E+02    0.605413399222944690E+03
    0.299898142009521607E+01    0.269842753115709471E+02    0.605428145602109680E+03
    0.299911848351936472E+01    0.269583599295459599E+02    0.605453435119427013E+03
    0.299952402941043195E+01    0.269702462235545042E+02    0.605462166750069514E+03
    0.299953062420926475E+01    0.270033803163965374E+02    0.605468183104416084E+03
    0.299912810066918833E+01    0.269586475955145168E+02    0.605469106183296276E+03
    0.299994221158784935E+01    0.269861211884146250E+02    0.605498916564436854E+03
    0.300025775718330134E+01    0.270024038974691862E+02    0.605518993822407538E+03
    0.300030930193381895E+01    0.270063816336570213E+02    0.605536493692505132E+03
    0.299962478529530152E+01    0.269739185082396098E+02    0.605543740259026208E+03
    0.299990877060055672E+01    0.270127112480186717E+02    0.605564277961016728E+03
    0.299881694520319186E+01    0.269765297080442181E+02    0.605573706171557205E+03
    0.299856937575094795E+01    0.269620211308485516E+02    0.605581920731637410E+03
    0.299965040428594110E+01    0.270064231808691808E+02    0.605591815293394575E+03
    0.300022030272558027E+01    0.270004270425793820E+02    0.605591843623239811E+03
    0.299997895947146320E+01    0.270139165703772939E+02    0.605610151807060220E+03
    0.299870478319288880E+01    0.269513158714109125E+02    0.605613937271299733E+03
    0.300019868495850206E+01    0.269992830741408270E+02    0.605622423994293968E+03
    0.299854981752709282E+01    0.269596641618569670E+02    0.605632957313568568E+03
    0.300031852574609292E+01    0.270147528729021360E+02    0.605652662763301691E+03
    0.300028946277227382E+01    0.270157805151608095E+02    0.605655323020423907E+03
    0.299923628748826987E+01    0.269620571401239140E+02    0.605660857230648162E+03
    0.299928747392049777E+01    0.269635009059307258E+02    0.605664366966092985E+03
    0.300019811455252805E+01    0.270163114032615823E+02    0.605666368703308535E+03
    0.299855991782691778E+01    0.269601208459640702E+02    0.605683749186339924E+03
    0.299917313973950694E+01    0.269909601981199572E+02    0.605685232606055479E+03
    0.299884768348192265E+01    0.269775489707283889E+02    0.605688375111702385E+03
    0.299924942512068915E+01    0.269625469248276843E+02    0.605704672143038806E+03
    0.299994196710886030E+01    0.270128536945171582E+02    0.605718146901702539E+03
    0.300026357138944944E+01    0.270156935577649620E+02    0.605721164375509375E+03
    0.299956404000371268E+01    0.269723504763766648E+02    0.605731531905780912E+03
    0.300013563597500532E+01    0.269962513044742991E+02    0.605732065277663878E+03
    0.299867209235553211E+01    0.269681493691562864E+02    0.605732426249303671E+03
    0.299854967407366235E+01    0.269544881748413339E+02    0.605743073344012942E+03
    0.300022806851544965E+01    0.270018319970749836E+02    0.605744044358759083E+03
    0.300031844217646571E+01    0.270121796791494404E+02    0.605755130733664714E+03
    0.299900221441568338E+01    0.269565833870091360E+02    0.605760808910244350E+03
    0.299945333136208481E+01    0.269688318775720752E+02    0.605776936217256434E+03
    0.300001375095641798E+01    0.269903682823594728E+02    0.605790582456437960E+03
    0.299993540781779799E+01    0.269868901426857306E+02    0.605811014762138825E+03
    0.300030446413766327E+01    0.270128731522523431E+02    0.605813901536467256E+03
    0.299855784549429627E+01    0.269565513102240182E+02    0.605821545411425632E+03
    0.299856122678945569E+01    0.269572442436736672E+02    0.605835872908065994E+03
    0.299860432379532815E+01    0.269626047518283052E+02    0.605845734678533745E+03
    0.299856229166499899E+01    0.269561409557698823E+02    0.605847646758514088E+03
    0.299862287311352382E+01    0.269640730199465679E+02    0.605849714960735582E+03
    0.299932294019299750E+01    0.269957369632299091E+02    0.605853971307522329E+03
    0.299934884024116544E+01    0.269658429769169032E+02    0.605855503813084169E+03
    0.299952408657288494E+01    0.270020688233003305E+02    0.605861584693366240E+03
    0.300013513625324624E+01    0.269968969404736860E+02    0.605871459947970834E+03
    0.299995298625689788E+01    0.269879116119957523E+02    0.605878321389489656E+03
    0.300029335587931456E+01    0.270094558370831450E+02    0.605887963931522108E+03
    0.299999071875321466E+01    0.269896830254588878E+02    0.605891994414376654E+03
    0.299970412608658510E+01    0.269778296608171324E+02    0.605893848974174603E+03
    0.299952122674612953E+01    0.269714007347522831E+02    0.605899502011397658E+03
    0.300024360290208580E+01    0.270144538322388321E+02    0.605909262996069629E+03
    0.299861359950236439E+01    0.269627113247571657E+02    0.605918269509066363E+03
    0.299859907484379651E+01    0.269613133007534351E+02    0.605920241257015846E+03
    0.299861056249124180E+01    0.269536257338646550E+02    0.605921664560860563E+03
    0.299945089284351818E+01    0.269996392350172094E+02    0.605933964702541061E+03
    0.299976033343813109E+01    0.270081569651331783E+02    0.605947870923355595E+03
    0.299998427749699648E+01    0.270127516044880167E+02    0.605950714971804018E+03
    0.300027925761864633E+01    0.270084859063015870E+02    0.605952059882002459E+03
    0.299950750519492892E+01    0.269711267484397830E+02    0.605960043392088210E+03
    0.299861389964372105E+01    0.269540502871448098E+02    0.605970625541098570E+03
    0.299910133069501139E+01    0.269872905550621986E+02    0.605992091363226223E+03
    0.299865435168433869E+01    0.269652887380218189E+02    0.605995430617764782E+03
    0.299931181191360485E+01    0.269652573507397690E+02    0.606021952473540409E+03
    0.299868630113572188E+01    0.269672948703656097E+02    0.606024058416241132E+03
    0.299891515304959633E+01    0.269793787740191462E+02    0.606024617422684855E+03
    0.299873469944336080E+01    0.269702309260706699E+02    0.606030586650534474E+03
    0.299878248145257498E+01    0.269728594203324583E+02    0.606034679125192838E+03
    0.299860735114777910E+01    0.269553923363592673E+02    0.606045656313228619E+03
    0.299948961776771483E+01    0.269707994466354570E+02    0.606045982861082052E+03
    0.299961709058885440E+01    0.270041050177594393E+02    0.606063515330905147E+03
    0.299953607776791253E+01    0.270017861636555381E+02    0.606072393248439994E+03
    0.299940526268649599E+01    0.269977709650223048E+02    0.606076922270184468E+03
    0.299861768616034086E+01    0.269611889567661969E+02    0.606079133200686329E+03
    0.299885936368484929E+01    0.269551637270310067E+02    0.606088623037687057E+03
    0.300012688736248467E+01    0.270137315837821177E+02    0.606091694832041298E+03
    0.299869320200859235E+01    0.269539368829628572E+02    0.606092869690745829E+03
    0.299869672983123081E+01    0.269540066333960446E+02    0.606104953461982745E+03
    0.300025221681549947E+01    0.270110003707551662E+02    0.606129775007957960E+03
    0.299877217916125982E+01    0.269544272836582373E+02    0.606141273583163866E+03
    0.300010894709958631E+01    0.270132935610145246E+02    0.606154881400809813E+03
    0.299915182761977750E+01    0.269613851186611200E+02    0.606161551470507789E+03
    0.299983910284301647E+01    0.270092161480147404E+02    0.606162443550188868E+03
    0.299956862486675346E+01    0.269738269496521177E+02    0.606168078379886538E+03
    0.300023004528443105E+01    0.270120299820293823E+02    0.606168078633166829E+03
    0.299882194414082548E+01    0.269550455446668380E+02    0.606171043041255984E+03
    0.299925547062947828E+01    0.269641358355430114E+02    0.606171217116011803E+03
    0.299992526598772002E+01    0.270108600443178304E+02    0.606175629237583280E+03
    0.299897691344788520E+01    0.269815388107159819E+02    0.606176777960787945E+03
    0.299926766856042848E+01    0.269928097134328482E+02    0.606189193784778581E+03
    0.299862169380122001E+01    0.269575077504859415E+02    0.606189719021007477E+03
    0.300010009733079741E+01    0.270129990294234474E+02    0.606199379970773862E+03
    0.300024246766918701E+01    0.270100237777725347E+02    0.606201027690711044E+03
    0.300023731296102891E+01    0.270074138669344883E+02    0.606203450827092752E+03
    0.299935806050633236E+01    0.269672055912658593E+02    0.606212420425994196E+03
    0.299998769170636459E+01    0.270116158269922622E+02    0.606238901025395080E+03
    0.299917546287283443E+01    0.269622613672701519E+02    0.606245844346065383E+03
    0.300019362097220066E+01    0.270122036351700565E+02    0.606255418014294946E+03
    0.300019659653695303E+01    0.270119831953305791E+02    0.606269427740741548E+03
    0.299936471711786545E+01    0.269958445361825881E+02    0.606272199891667469E+03
    0.299879188899634652E+01    0.269721392988604052E+02    0.606277441326935673E+03
    0.299913592284923025E+01    0.269876708507670919E+02    0.606278636372289384E+03
    0.300022941598204262E+01    0.270089235115627417E+02    0.606280064132894722E+03
    0.299975714700346785E+01    0.269811455407584333E+02    0.606284524725141409E+03
    0.299924936817816867E+01    0.269643449470106269E+02    0.606287132297172889E+03
    0.300022106992064508E+01    0.270104912369961703E+02    0.606287351032453103E+03
    0.299994987756327003E+01    0.270108177766465190E+02    0.606289669570616752E+03
    0.300020055083900417E+01    0.270043283764023130E+02    0.606290340901555169E+03
    0.299867178543225599E+01    0.269559639648946643E+02    0.606298215417484926E+03
    0.299901320922125514E+01    0.269587181986251103E+02    0.606301075596223313E+03
    0.299999328418807210E+01    0.270113583555338366E+02    0.606314092907958866E+03
    0.300004182250070972E+01    0.270119116071611423E+02    0.606318281113017179E+03
    0.300022114039574728E+01    0.270093024342992081E+02    0.606320666141389665E+03
    0.299909969079590599E+01    0.269607282588845081E+02    0.606335340689945610E+03
    0.299866054450044839E+01    0.269620520305330622E+02    0.606345616288189376E+03
    0.299874532095343493E+01    0.269555538564825063E+02    0.606349256256679837E+03
    0.299951125743523228E+01    0.270001579753506462E+02    0.606355937918167228E+03
    0.299948514876041417E+01    0.269993565296417728E+02    0.606362242311148293E+03
    0.299867102191140367E+01    0.269570365114087664E+02    0.606377151169346917E+03
    0.300012759087134695E+01    0.269994431157933263E+02    0.606378464889784709E+03
    0.299923879955872863E+01    0.269911500966550477E+02    0.606382159718539924E+03
    0.299908105614323439E+01    0.269851129193205992E+02    0.606389115877595600E+03
    0.299867002123205273E+01    0.269573395294469726E+02    0.606391859271232306E+03
    0.300000651454211553E+01    0.270111554801121798E+02    0.606392960696378168E+03
    0.300020761578064343E+01    0.270089611646349042E+02    0.606393042258387140E+03
    0.299871826053194068E+01    0.269561127047787963E+02    0.606403362539775571E+03
    0.299873775519592600E+01    0.269679917302849894E+02    0.606413867383144975E+03
    0.299956223822404100E+01    0.270014423206115239E+02    0.606414668085962944E+03
    0.299939601944499490E+01    0.269963645660751155E+02    0.606425905692610172E+03
    0.299973783171416919E+01    0.269809051070316954E+02    0.606430064447668428E+03
    0.300014706621892779E+01    0.270113291083657820E+02    0.606433243958311436E+03
    0.299922728294162555E+01    0.269905549508221725E+02    0.606434596997657195E+03
    0.299877151814601683E+01    0.269700176292888436E+02    0.606436156292307942E+03
    0.300018737696160187E+01    0.270099190891921808E+02    0.606445844710661959E+03
    0.300011481322833795E+01    0.269990885136262619E+02    0.606446233782548688E+03
    0.299948104332355570E+01    0.269989351890571321E+02    0.606452359273196635E+03
    0.299931989558420531E+01    0.269668816400316267E+02    0.606455882442785764E+03
    0.299976522208406315E+01    0.270065214778491445E+02    0.606455948531660852E+03
    0.299893924418669089E+01    0.269787035864772307E+02    0.606459971906976762E+03
    0.299911740303227914E+01    0.269615957104702986E+02    0.606461197697190528E+03
    0.299925651515268488E+01    0.269914617035807325E+02    0.606476846004941081E+03
    0.299913583953438367E+01    0.269869486587380969E+02    0.606481764039847803E+03
    0.299867462025982157E+01    0.269605863920297821E+02    0.606484435431355678E+03
    0.299939840026198645E+01    0.269693281404716494E+02    0.606489779077207913E+03
    0.300002540455326283E+01    0.270107597066224159E+02    0.606508376921798344E+03
    0.300010398286470270E+01    0.270110449411957205E+02    0.606509626261378685E+03
    0.299894798746357560E+01    0.269583880219736045E+02    0.606516869377737407E+03
    0.300013124420498123E+01    0.270009066751182196E+02    0.606526939594479131E+03
    0.300009588768215441E+01    0.269984923179367691E+02    0.606534751591434315E+03
    0.300018195812212962E+01    0.270076016101718785E+02    0.606535370733269247E+03
    0.299934222753630308E+01    0.269942245801315757E+02    0.606535959587950401E+03
    0.299944851123274914E+01    0.269976497016047432E+02    0.606538042467303057E+03
    0.299969189315057339E+01    0.270044616408039992E+02    0.606541107032759442E+03
    0.299869455494115522E+01    0.269585168046863615E+02    0.606541419115020972E+03
    0.300014843360049843E+01    0.270101976906269954E+02    0.606542104530022698E+03
    0.299941061263129471E+01    0.269699022134377522E+02    0.606548310601794128E+03
    0.300017472312854183E+01    0.270084031338250554E+02    0.606556456416533933E+03
    0.299869021958274473E+01    0.269597649617976316E+02    0.606563269516857076E+03
    0.299958380437820749E+01    0.270015359858207056E+02    0.606564295345380629E+03
    0.300005200772624825E+01    0.269960700099197055E+02    0.606575679049107180E+03
    0.299906836182878855E+01    0.269838584113586286E+02    0.606582056804206786E+03
    0.300010796390060497E+01    0.270104518343394489E+02    0.606582290163927155E+03
    0.299903235588444295E+01    0.269822953224782900E+02    0.606593184671867675E+03
    0.299894502028083743E+01    0.269587087226144710E+02    0.606598481506976213E+03
    0.299895022767293407E+01    0.269588652686252424E+02    0.606614551862538747E+03
    0.299974106384319761E+01    0.269817213218271448E+02    0.606615673371276785E+03
    0.299870112838784131E+01    0.269617579977912527E+02    0.606616907230906236E+03
    0.300002896305223121E+01    0.270101430968876635E+02    0.606621388979710105E+03
    0.299878791989809779E+01    0.269574363455661370E+02    0.606624408915340268E+03
    0.299982868567586936E+01    0.269853788949257307E+02    0.606627878334511479E+03
    0.299994579451579479E+01    0.269907394602954724E+02    0.606631474559153844E+03
    0.299930003708752579E+01    0.269924359128143827E+02    0.606636177834390992E+03
    0.300016236553082516E+01    0.270066402978396241E+02    0.606636683814315802E+03
    0.300015884111888242E+01    0.270054786896603574E+02    0.606639198792228967E+03
    0.299944399829225672E+01    0.269971476380329207E+02    0.606643024755946044E+03
    0.299928378660768047E+01    0.269665709724454601E+02    0.606660106202179804E+03
    0.299976107534983649E+01    0.270056455632499706E+02    0.606661057602299024E+03
    0.299909466632228927E+01    0.269618461964509351E+02    0.606662480879180748E+03
    0.299983927616258139E+01    0.269859879023435951E+02    0.606664117255487781E+03
    0.299981979642138130E+01    0.270068782870094566E+02    0.606665509442257530E+03
    0.299911602369955865E+01    0.269854526278287530E+02    0.606670731451220490E+03
    0.300008272418883770E+01    0.270098260734582816E+02    0.606678749825018599E+03
    0.299924238108442598E+01    0.269902372826858148E+02    0.606678822417920628E+03
    0.299926892284629032E+01    0.269911701460430073E+02    0.606684401353247949E+03
    0.300002054710855415E+01    0.270096914015959548E+02    0.606687129916575486E+03
    0.299875226032554298E+01    0.269666044411870587E+02    0.606689259611203170E+03
    0.299897107041667654E+01    0.269595608212624249E+02    0.606691929588014091E+03
    0.299904690128106299E+01    0.269824683374124845E+02    0.606701365488690953E+03
    0.299899952302775263E+01    0.269601104477394173E+02    0.606704885193465088E+03
    0.299966498491650535E+01    0.269791332698971864E+02    0.606707131812063494E+03
    0.299959215779618527E+01    0.269764842564241327E+02    0.606709464560898368E+03
    0.299908349473003266E+01    0.269839674990671305E+02    0.606710980464927616E+03
    0.299990777928664265E+01    0.270082379061634228E+02    0.606716397688759002E+03
    0.300014475436520334E+01    0.270061570898960035E+02    0.606725360975602143E+03
    0.300013853482713166E+01    0.270076156176684172E+02    0.606728212678637874E+03
    0.299876251006298666E+01    0.269585620314225345E+02    0.606728451456188054E+03
    0.300011788200163121E+01    0.270020721551751279E+02    0.606735267489012244E+03
    0.299879459401850967E+01    0.269692668874617780E+02    0.606743033010466775E+03
    0.300010225011789489E+01    0.270089846334471311E+02    0.606744306295921774E+03
    0.299997453940876291E+01    0.270089715654844511E+02    0.606744331799775864E+03
    0.299987706355923267E+01    0.270075899747892159E+02    0.606747543519621900E+03
    0.299987706355923267E+01    0.270075899747892159E+02    0.606747543519621900E+03
    0.299873223204708550E+01    0.269635875148601478E+02    0.606747619309329366E+03
    0.299919712613667855E+01    0.269883050184642919E+02    0.606748263009873767E+03
    0.299978110702730616E+01    0.269838773337638784E+02    0.606749804954898536E+03
    0.299978110702730616E+01    0.269838773337638784E+02    0.606749804954898536E+03
    0.299874815343462098E+01    0.269654100286000968E+02    0.606754372142428451E+03
    0.299874627856821574E+01    0.269652088093958113E+02    0.606754810551818082E+03
    0.300000226653720548E+01    0.269943764632604513E+02    0.606760657160045866E+03
    0.299917035496763518E+01    0.269639921071739188E+02    0.606761611792384315E+03
    0.299888491102227528E+01    0.269744982654506309E+02    0.606764966306192036E+03
    0.299876898909232237E+01    0.269588419946923175E+02    0.606765682440571140E+03
    0.299961042477481454E+01    0.269773849763263946E+02    0.606776219867446571E+03
    0.300013149167621629E+01    0.270062656808723993E+02    0.606788307143855036E+03
    0.299892553570265497E+01    0.269593682705229583E+02    0.606788887649892217E+03
    0.299910727340766226E+01    0.269626538556327162E+02    0.606793248918588461E+03
    0.299874571273219015E+01    0.269603978216418518E+02    0.606808031597113995E+03
    0.299966919519616759E+01    0.270028930238227112E+02    0.606808344606819901E+03
    0.299966919519616759E+01    0.270028930238227112E+02    0.606808344606819901E+03
    0.299953823090910232E+01    0.269749713640299547E+02    0.606808788276372752E+03
    0.300009337398363307E+01    0.270084379322098052E+02    0.606809000923138228E+03
    0.299961500474703158E+01    0.269776926950541345E+02    0.606813829713778318E+03
    0.299961500474703158E+01    0.269776926950541345E+02    0.606813829713778318E+03
    0.299880001170887711E+01    0.269589153394325862E+02    0.606814342986890892E+03
    0.299880001170887711E+01    0.269589153394325862E+02    0.606814342986890892E+03
    0.299889305975279896E+01    0.269591511840082241E+02    0.606814901046038244E+03
    0.300007826487845719E+01    0.269996594895024806E+02    0.606818412988647765E+03
    0.299874622026862259E+01    0.269639408200000084E+02    0.606818608828315405E+03
    0.299904657765320337E+01    0.269615345254428647E+02    0.606826978617688610E+03
    0.299957197844418388E+01    0.270001986374843135E+02    0.606842385839787426E+03
    0.299957197844418388E+01    0.270001986374843135E+02    0.606842385839787426E+03
    0.299921834303163237E+01    0.269655315710910628E+02    0.606849302114700322E+03
    0.299921834303163237E+01    0.269655315710910628E+02    0.606849302114700322E+03
    0.299933465913790709E+01    0.269687055074685382E+02    0.606849858672262599E+03
    0.299899444616216693E+01    0.269606962383856157E+02    0.606850128321404327E+03
    0.299985353611642358E+01    0.270066728500432269E+02    0.606856815763090367E+03
    0.299958379332954284E+01    0.269767402387016837E+02    0.606857608644319612E+03
    0.300010338587085634E+01    0.270073648584098542E+02    0.606858854061759416E+03
    0.299963167552261467E+01    0.269785116847742685E+02    0.606868283449302339E+03
    0.299963167552261467E+01    0.269785116847742685E+02    0.606868283449302339E+03
    0.299976319466086272E+01    0.270048026026761718E+02    0.606878008149694097E+03
    0.299878842214132346E+01    0.269674839958584656E+02    0.606879258560927155E+03
    0.299875294601228859E+01    0.269622763835204822E+02    0.606880552567901873E+03
    0.299898801336315657E+01    0.269607470715021122E+02    0.606882074245687477E+03
    0.299966859369233108E+01    0.270025803294791409E+02    0.606883850354304855E+03
    0.300008122389646026E+01    0.270078058148456535E+02    0.606885025417391262E+03
    0.299895883256775031E+01    0.269775975533788355E+02    0.606887222865274452E+03
    0.299960115809931649E+01    0.270008231873886686E+02    0.606887348438194749E+03
    0.299969843196667441E+01    0.270032858428771725E+02    0.606888963622919050E+03
    0.299942602878877640E+01    0.269956737117373606E+02    0.606894454761898373E+03
    0.299892775002602274E+01    0.269759697292430154E+02    0.606900504755707516E+03
    0.299983679403358927E+01    0.270061462045369680E+02    0.606905205780966867E+03
    0.299890810419646314E+01    0.269598285098943009E+02    0.606905266767868511E+03
    0.300002010487486048E+01    0.269964354005715599E+02    0.606908373340505705E+03
    0.299934690519485070E+01    0.269930258454464997E+02    0.606911969391022467E+03
    0.299959350783819589E+01    0.270005180385630830E+02    0.606912863281024556E+03
    0.299917002538600919E+01    0.269645972950354960E+02    0.606914848317271435E+03
    0.299917002538600919E+01    0.269645972950354960E+02    0.606914848317271435E+03
    0.299919925127799925E+01    0.269877245872456157E+02    0.606916672749113218E+03
    0.299980454525553242E+01    0.269856032649898978E+02    0.606919230814426328E+03
    0.299931547748976168E+01    0.269684291545763131E+02    0.606921411373454589E+03
    0.299929343939370607E+01    0.269911483760777742E+02    0.606921551418487411E+03
    0.299936391028721383E+01    0.269698378674802406E+02    0.606923148561291327E+03
    0.299897700309423199E+01    0.269782773315207685E+02    0.606925303200264352E+03
    0.300008711790631200E+01    0.270068812596031975E+02    0.606932541499742342E+03
    0.300008711790631200E+01    0.270068812596031975E+02    0.606932541499742342E+03
    0.299987932975737959E+01    0.269890761599539779E+02    0.606938716999534108E+03
    0.299987932975737959E+01    0.269890761599539779E+02    0.606938716999534108E+03
    0.299879859696177498E+01    0.269676212160670730E+02    0.606939932634724642E+03
    0.299877757473379347E+01    0.269611372163453780E+02    0.606945748110555542E+03
    0.299911186364597571E+01    0.269634074441284000E+02    0.606947225162666314E+03
    0.299880041001982889E+01    0.269676533167223731E+02    0.606949971984678768E+03
    0.299918037658653436E+01    0.269868536836071158E+02    0.606952670918283843E+03
    0.300009651859730120E+01    0.270049164052080393E+02    0.606956320368254296E+03
    0.299954789485964124E+01    0.269990843638451565E+02    0.606957145008668704E+03
    0.299905204827813909E+01    0.269815202902205797E+02    0.606964813256483239E+03
    0.299905204827813909E+01    0.269815202902205797E+02    0.606964813256483239E+03
    0.299928705098398529E+01    0.269907487817214502E+02    0.606966087752113822E+03
    0.299970554391554911E+01    0.269817475523231209E+02    0.606971990434917871E+03
    0.299953745417787854E+01    0.269987273720701531E+02    0.606972631788616923E+03
    0.299942245493272086E+01    0.269718119262738263E+02    0.606974128686100585E+03
    0.299911031719884669E+01    0.269635033425179067E+02    0.606976620148894654E+03
    0.299989173363000283E+01    0.270066580698295127E+02    0.606981184742858886E+03
    0.299919575862325605E+01    0.269873265941376843E+02    0.606981421674369813E+03
    0.299999485578095015E+01    0.270075968389829235E+02    0.606981988984810414E+03
    0.299990829849571528E+01    0.269907438651349807E+02    0.606986919143835621E+03
    0.299888764367884519E+01    0.269602067452281204E+02    0.606987489112411595E+03
    0.299925393501968252E+01    0.269894622751884299E+02    0.606990390701799697E+03
    0.299925393501968252E+01    0.269894622751884299E+02    0.606990390701799697E+03
    0.299904789700942365E+01    0.269623187369663739E+02    0.606991571185040812E+03
    0.299877746097319342E+01    0.269628723713679683E+02    0.606993642176204844E+03
    0.299910348879659105E+01    0.269835850889658602E+02    0.606994613035513680E+03
    0.299910348879659105E+01    0.269835850889658602E+02    0.606994613035513680E+03
    0.299988651266135609E+01    0.270064563472868571E+02    0.607004807304586848E+03
