    0.807802200317382812E+01    0.280525118112564087E+02   -0.382201105911440432E+09   -0.642460743175562232E+01    1
    0.749391794204711914E+01    0.153526037931442261E+02   -0.381691237808633089E+09   -0.642660743175561855E+01    1
    0.826720476150512695E+01    0.313334971666336060E+02   -0.378003804157749653E+09   -0.642860743175561922E+01    1
    0.737091481685638428E+01    0.117745250463485718E+02   -0.377456608164531171E+09   -0.643060743175561011E+01    1
    0.737273097038269043E+01    0.118678778409957886E+02   -0.377391665231501102E+09   -0.643260743175562411E+01    1
    0.757765948772430420E+01    0.194282412528991699E+02   -0.371736219650005102E+09   -0.643460743175560967E+01    1
    0.754337906837463379E+01    0.185704767704010010E+02   -0.371588611211842656E+09   -0.643660743175559968E+01    1
    0.916795372962951660E+01    0.422764629125595093E+02   -0.370930513049096584E+09   -0.643860743175561723E+01    1
    0.901783943176269531E+01    0.408117741346359253E+02   -0.370710231948977530E+09   -0.644060743175560368E+01    1
    0.719088494777679443E+01    0.416231155395507812E+01   -0.367578819308947086E+09   -0.644260743175559814E+01    1
    0.718392908573150635E+01    0.461509823799133301E+01   -0.365751047439986646E+09   -0.644460743175559880E+01    1
    0.719696462154388428E+01    0.589294135570526123E+01   -0.365683041235459089E+09   -0.644660743175560125E+01    1
    0.937525212764739990E+01    0.447875440120697021E+02   -0.362348490064381421E+09   -0.644860743175560280E+01    1
    0.752442002296447754E+01    0.197491765022277832E+02   -0.361152265241702139E+09   -0.645060743175560347E+01    1
    0.824522554874420166E+01    0.326216489076614380E+02   -0.360830072820035696E+09   -0.645260743175561124E+01    1
    0.895960807800292969E+01    0.409629791975021362E+02   -0.360506820739747286E+09   -0.645460743175560570E+01    1
    0.712842941284179688E+01    0.353738665580749512E+01   -0.358039223124347091E+09   -0.645660743175561969E+01    1
    0.800991415977478027E+01    0.296630740165710449E+02   -0.356223179459068894E+09   -0.645860743175562657E+01    1
    0.955608308315277100E+01    0.468944787979125977E+02   -0.354382440417563736E+09   -0.646060743175562191E+01    1
    0.856675624847412109E+01    0.372982382774353027E+02   -0.353207963788729370E+09   -0.646260743175562435E+01    1
    0.709621131420135498E+01    0.459541976451873779E+01   -0.351343185888310015E+09   -0.646460743175560637E+01    1
    0.796341776847839355E+01    0.294821172952651978E+02   -0.351041143341049850E+09   -0.646660743175560970E+01    1
    0.792111396789550781E+01    0.288264274597167969E+02   -0.350913980848305881E+09   -0.646860743175563435E+01    1
    0.967376887798309326E+01    0.482889443635940552E+02   -0.348100464539230347E+09   -0.647060743175561459E+01    1
    0.976957201957702637E+01    0.497742235660552979E+02   -0.337188121111434400E+09   -0.647260743175559394E+01    1
    0.722224950790405273E+01    0.155389189720153809E+02   -0.337042389672065318E+09   -0.647460743175559195E+01    1
    0.803852736949920654E+01    0.322763353586196899E+02   -0.334556598439098001E+09   -0.647660743175560594E+01    1
    0.789710462093353271E+01    0.303453892469406128E+02   -0.333207409942793071E+09   -0.647860743175561193E+01    1
    0.759004175662994385E+01    0.252739429473876953E+02   -0.332008795393840015E+09   -0.648060743175561083E+01    1
    0.765090823173522949E+01    0.264881044626235962E+02   -0.331331483473023176E+09   -0.648260743175562659E+01    1
    0.756333708763122559E+01    0.249138176441192627E+02   -0.330828807669905424E+09   -0.648460743175564058E+01    1
    0.908867359161376953E+01    0.445793479681015015E+02   -0.327871180570802391E+09   -0.648660743175563415E+01    1
    0.904612660408020020E+01    0.442317873239517212E+02   -0.327228769823155046E+09   -0.648860743175562416E+01    1
    0.968773365020751953E+01    0.499196052551269531E+02   -0.324966115367373526E+09   -0.649060743175563637E+01    1
    0.701818287372589111E+01    0.106079638004302979E+02   -0.324809669431460023E+09   -0.649260743175563348E+01    1
    0.791301488876342773E+01    0.315051138401031494E+02   -0.324444435553174198E+09   -0.649460743175563060E+01    1
    0.930107414722442627E+01    0.471685886383056641E+02   -0.318137969213183463E+09   -0.649660743175562594E+01    1
    0.685650765895843506E+01    0.932955741882324219E+00   -0.316630313097557902E+09   -0.649860743175560707E+01    1
    0.692855894565582275E+01    0.958881676197052002E+01   -0.314071128498491585E+09   -0.650060743175562816E+01    1
    0.908115267753601074E+01    0.455635517835617065E+02   -0.313454671220481455E+09   -0.650260743175562883E+01    1
    0.751390814781188965E+01    0.262640357017517090E+02   -0.313323035237859011E+09   -0.650460743175562683E+01    1
    0.685147941112518311E+01    0.673628449440002441E+01   -0.309103865514934421E+09   -0.650660743175564704E+01    1
    0.935845732688903809E+01    0.484175950288772583E+02   -0.307403179989380002E+09   -0.650860743175561751E+01    1
    0.743612825870513916E+01    0.258323341608047485E+02   -0.305577645642056704E+09   -0.651060743175559153E+01    1
    0.686624407768249512E+01    0.934939384460449219E+01   -0.305293360513883770E+09   -0.651260743175561441E+01    1
    0.934361636638641357E+01    0.489602029323577881E+02   -0.298077801464364767E+09   -0.651460743175564261E+01    1
    0.672263383865356445E+01    0.650120377540588379E+01   -0.290289749751997411E+09   -0.651660743175563173E+01    1
    0.682732403278350830E+01    0.137555748224258423E+02   -0.285494210024606705E+09   -0.651860743175561552E+01    1
    0.907388269901275635E+01    0.477239221334457397E+02   -0.283746093790943980E+09   -0.652060743175563129E+01    1
    0.678610384464263916E+01    0.126417189836502075E+02   -0.283531082482600093E+09   -0.652260743175562041E+01    1
    0.662859201431274414E+01    0.149362087249755859E+01   -0.282231741627043843E+09   -0.652460743175561664E+01    1
    0.664984643459320068E+01    0.597437918186187744E+01   -0.280583722442711473E+09   -0.652660743175564040E+01    1
    0.681448519229888916E+01    0.147617012262344360E+02   -0.279832550510372221E+09   -0.652860743175563041E+01    1
    0.671921133995056152E+01    0.108889639377593994E+02   -0.279453972739178956E+09   -0.653060743175563641E+01    1
    0.711206376552581787E+01    0.233866453170776367E+02   -0.277424494369604111E+09   -0.653260743175563618E+01    1
    0.889499306678771973E+01    0.467094361782073975E+02   -0.276462386911533117E+09   -0.653460743175561998E+01    1
    0.843492984771728516E+01    0.427614063024520874E+02   -0.271254706702404201E+09   -0.653660743175562953E+01    1
    0.859265148639678955E+01    0.444375514984130859E+02   -0.269875329618930221E+09   -0.653860743175561776E+01    1
    0.653312504291534424E+01    0.415685772895812988E+00   -0.268895715659839988E+09   -0.654060743175560333E+01    1
    0.652639150619506836E+01    0.116389989852905273E+00   -0.267992596804457098E+09   -0.654260743175560311E+01    1
    0.765699505805969238E+01    0.340512871742248535E+02   -0.267012691728644103E+09   -0.654460743175559845E+01    1
    0.649435400962829590E+01    0.591528415679931641E+01   -0.258672186512385517E+09   -0.654660743175561866E+01    1
    0.660143077373504639E+01    0.128790885210037231E+02   -0.256943443757320583E+09   -0.654860743175563531E+01    1
    0.749752819538116455E+01    0.329617887735366821E+02   -0.256835300555801988E+09   -0.655060743175563953E+01    1
    0.839001178741455078E+01    0.435984224081039429E+02   -0.256653572936304063E+09   -0.655260743175561622E+01    1
    0.698689401149749756E+01    0.244260936975479126E+02   -0.254480238898114949E+09   -0.655460743175558580E+01    1
    0.670341551303863525E+01    0.172319114208221436E+02   -0.254458454763662189E+09   -0.655660743175561400E+01    1
    0.848879396915435791E+01    0.447926461696624756E+02   -0.254116687961192906E+09   -0.655860743175562355E+01    1
    0.677068710327148438E+01    0.200938910245895386E+02   -0.250222624088604808E+09   -0.656060743175559136E+01    1
    0.820648431777954102E+01    0.425990939140319824E+02   -0.247163781943394780E+09   -0.656260743175560357E+01    1
    0.658683359622955322E+01    0.153707861900329590E+02   -0.246377359113232166E+09   -0.656460743175561934E+01    1
    0.752145648002624512E+01    0.345809847116470337E+02   -0.245982768760967702E+09   -0.656660743175560224E+01    1
    0.794841408729553223E+01    0.399622112512588501E+02   -0.245482534316079587E+09   -0.656860743175560025E+01    1
    0.632157623767852783E+01    0.351639986038208008E+01   -0.238092768103994906E+09   -0.657060743175560091E+01    1
    0.640253543853759766E+01    0.102455794811248779E+02   -0.237691896428216696E+09   -0.657260743175561668E+01    1
    0.801644861698150635E+01    0.416881561279296875E+02   -0.235769559671103686E+09   -0.657460743175564843E+01    1
    0.855348646640777588E+01    0.472184091806411743E+02   -0.233574131781330436E+09   -0.657660743175558160E+01    1
    0.667123019695281982E+01    0.214803248643875122E+02   -0.230711949763884246E+09   -0.657860743175558316E+01    1
    0.773631334304809570E+01    0.390811264514923096E+02   -0.230336986910232484E+09   -0.658060743175559981E+01    1
    0.665185332298278809E+01    0.212302744388580322E+02   -0.229530748585959405E+09   -0.658260743175559959E+01    1
    0.688661992549896240E+01    0.265011727809906006E+02   -0.229307516074124694E+09   -0.658460743175558072E+01    1
    0.649406671524047852E+01    0.171341985464096069E+02   -0.227712924018005848E+09   -0.658660743175558316E+01    1
    0.686523497104644775E+01    0.266153544187545776E+02   -0.226045831886938393E+09   -0.658860743175561225E+01    1
    0.807226836681365967E+01    0.433245390653610229E+02   -0.225245985884288073E+09   -0.659060743175564845E+01    1
    0.871872663497924805E+01    0.499506771564483643E+02   -0.219473226942252129E+09   -0.659260743175565711E+01    1
    0.679220199584960938E+01    0.262961715459823608E+02   -0.219288046346676081E+09   -0.659460743175563469E+01    1
    0.808917403221130371E+01    0.448770463466644287E+02   -0.211443512169820815E+09   -0.659660743175561848E+01    1
    0.640562891960144043E+01    0.187874287366867065E+02   -0.210298536146348298E+09   -0.659860743175561559E+01    1
    0.616488873958587646E+01    0.976914465427398682E+01   -0.208514211189530969E+09   -0.660060743175560738E+01    1
    0.665580630302429199E+01    0.261682033538818359E+02   -0.204237849376369506E+09   -0.660260743175560449E+01    1
    0.611513376235961914E+01    0.894714891910552979E+01   -0.204060247486079305E+09   -0.660460743175561049E+01    1
    0.611835181713104248E+01    0.941282212734222412E+01   -0.203548969479159087E+09   -0.660660743175563248E+01    1
    0.656857788562774658E+01    0.245906442403793335E+02   -0.202729214805939555E+09   -0.660860743175564824E+01    1
    0.629593431949615479E+01    0.186790019273757935E+02   -0.197767829383302420E+09   -0.661060743175561516E+01    1
    0.648099482059478760E+01    0.243383705615997314E+02   -0.194102851250024438E+09   -0.661260743175560517E+01    1
    0.819972157478332520E+01    0.478184908628463745E+02   -0.192985271747068107E+09   -0.661460743175560406E+01    1
    0.595215678215026855E+01    0.125939846038818359E+01   -0.192882342954977304E+09   -0.661660743175560828E+01    1
    0.817538797855377197E+01    0.476807922124862671E+02   -0.192100774326443076E+09   -0.661860743175562938E+01    1
    0.596833348274230957E+01    0.533068180084228516E+01   -0.191820436498915493E+09   -0.662060743175562116E+01    1
    0.726370692253112793E+01    0.379773646593093872E+02   -0.190168103456842959E+09   -0.662260743175561828E+01    1
    0.823794960975646973E+01    0.485072821378707886E+02   -0.189732075245569825E+09   -0.662460743175561717E+01    1
    0.692284226417541504E+01    0.335367918014526367E+02   -0.187768224323867977E+09   -0.662660743175562583E+01    1
    0.638744831085205078E+01    0.235762953758239746E+02   -0.187366405333503366E+09   -0.662860743175563805E+01    1
    0.713981688022613525E+01    0.371239840984344482E+02   -0.184312329704445630E+09   -0.663060743175563516E+01    1
    0.638797223567962646E+01    0.243246078491210938E+02   -0.183911855234072715E+09   -0.663260743175560474E+01    1
    0.633018016815185547E+01    0.230728715658187866E+02   -0.183374774384812385E+09   -0.663460743175558409E+01    1
    0.599840104579925537E+01    0.123794376850128174E+02   -0.182888545387775481E+09   -0.663660743175559364E+01    1
    0.781630277633666992E+01    0.451955258846282959E+02   -0.182484348408905625E+09   -0.663860743175559964E+01    1
    0.799211859703063965E+01    0.469967037439346313E+02   -0.182009856025620848E+09   -0.664060743175561097E+01    1
    0.623140931129455566E+01    0.223296850919723511E+02   -0.175889430020175815E+09   -0.664260743175560542E+01    1
    0.695405960083007812E+01    0.357793748378753662E+02   -0.175634508474646628E+09   -0.664460743175558211E+01    1
    0.757740497589111328E+01    0.435725092887878418E+02   -0.174805843617258221E+09   -0.664660743175561297E+01    1
    0.589623034000396729E+01    0.122850954532623291E+02   -0.171629062309615165E+09   -0.664860743175564384E+01    1
    0.620239555835723877E+01    0.226890116930007935E+02   -0.171292806821132660E+09   -0.665060743175562852E+01    1
    0.642078995704650879E+01    0.277416080236434937E+02   -0.170486662507364959E+09   -0.665260743175562919E+01    1
    0.600287258625030518E+01    0.172086179256439209E+02   -0.169985190181286454E+09   -0.665460743175561031E+01    1
    0.791192710399627686E+01    0.475622028112411499E+02   -0.169900692672823191E+09   -0.665660743175558256E+01    1
    0.669105589389801025E+01    0.331064999103546143E+02   -0.167309343296651423E+09   -0.665860743175560721E+01    1
    0.712825775146484375E+01    0.395020008087158203E+02   -0.165742137488341719E+09   -0.666060743175564163E+01    1
    0.633348643779754639E+01    0.270280927419662476E+02   -0.165180917432708651E+09   -0.666260743175563164E+01    1
    0.569657206535339355E+01    0.286177694797515869E+01   -0.162935884958725750E+09   -0.666460743175561188E+01    1
    0.583886623382568359E+01    0.138381689786911011E+02   -0.161742969613193750E+09   -0.666660743175563031E+01    1
    0.562399029731750488E+01    0.350960195064544678E+01   -0.154708408103333414E+09   -0.666860743175563009E+01    1
    0.662342429161071777E+01    0.343974530696868896E+02   -0.153139731166548997E+09   -0.667060743175563253E+01    1
    0.706580579280853271E+01    0.405507951974868774E+02   -0.152674152138863444E+09   -0.667260743175562077E+01    1
    0.645736277103424072E+01    0.318591237068176270E+02   -0.152212326750405163E+09   -0.667460743175559479E+01    1
    0.590190947055816650E+01    0.218360215425491333E+02   -0.144095884284617066E+09   -0.667660743175562477E+01    1
    0.551042318344116211E+01    0.449709296226501465E+01   -0.142179018361741155E+09   -0.667860743175564586E+01    1
    0.670132517814636230E+01    0.374467849731445312E+02   -0.141637140266606838E+09   -0.668060743175564653E+01    1
    0.753946661949157715E+01    0.473777502775192261E+02   -0.141117889285122842E+09   -0.668260743175563299E+01    1
    0.754540085792541504E+01    0.475797921419143677E+02   -0.140032739529517859E+09   -0.668460743175560168E+01    1
    0.740266919136047363E+01    0.463087230920791626E+02   -0.138578075055047601E+09   -0.668660743175559347E+01    1
    0.676776170730590820E+01    0.395220965147018433E+02   -0.134379949965454906E+09   -0.668860743175561723E+01    1
    0.545241057872772217E+01    0.108187884092330933E+02   -0.128717642913870603E+09   -0.669060743175561878E+01    1
    0.308752059936523438E-03    0.289084315299987793E+02   -0.127305857143061996E+09   -0.669260743175562567E+01    1
    0.210398435592651367E-01    0.469210147857666016E+01   -0.125378002844507888E+09   -0.669460743175562722E+01    1
    0.537619113922119141E+01    0.956616103649139404E+01   -0.123400998792905927E+09   -0.669660743175563145E+01    1
    0.660330057144165039E-01    0.423420786857604980E+02   -0.122697917531396315E+09   -0.669860743175563389E+01    1
    0.529200732707977295E+01    0.226089954376220703E+01   -0.122128049586339995E+09   -0.670060743175562834E+01    1
    0.943362712860107422E-01    0.474376082420349121E+02   -0.121260552354593426E+09   -0.670260743175562190E+01    1
    0.581098854541778564E+01    0.259414583444595337E+02   -0.120812939373989880E+09   -0.670460743175560214E+01    1
    0.764149427413940430E-01    0.237090408802032471E+02   -0.120804795334272265E+09   -0.670660743175559748E+01    1
    0.964444875717163086E-01    0.412321448326110840E+02   -0.120483360148949713E+09   -0.670860743175559460E+01    1
    0.779724121093750000E-01    0.587074160575866699E+01   -0.120177041908230215E+09   -0.671060743175560326E+01    1
    0.623359858989715576E+01    0.344412386417388916E+02   -0.119304894846321285E+09   -0.671260743175562080E+01    1
    0.533383488655090332E+01    0.101234078407287598E+02   -0.118672146040461347E+09   -0.671460743175564634E+01    1
    0.541602253913879395E+01    0.148412048816680908E+02   -0.117844500851694703E+09   -0.671660743175564967E+01    1
    0.105832219123840332E+00    0.103176057338714600E+02   -0.117752742069774836E+09   -0.671860743175562902E+01    1
    0.590272068977355957E+01    0.287714779376983643E+02   -0.117630452312254205E+09   -0.672060743175562614E+01    1
    0.149387121200561523E+00    0.455755591392517090E+02   -0.117479000413136169E+09   -0.672260743175564901E+01    1
    0.537688493728637695E+01    0.135760694742202759E+02   -0.116822364579862624E+09   -0.672460743175563724E+01    1
    0.185073018074035645E+00    0.499365746974945068E+02   -0.116086979219580591E+09   -0.672660743175561748E+01    1
    0.596506536006927490E+01    0.304278790950775146E+02   -0.115917728897212654E+09   -0.672860743175562259E+01    1
    0.137826204299926758E+00    0.181581586599349976E+02   -0.115292907833663538E+09   -0.673060743175561615E+01    1
    0.533855438232421875E+01    0.126372933387756348E+02   -0.115079750533373490E+09   -0.673260743175559639E+01    1
    0.636962652206420898E+01    0.374320000410079956E+02   -0.114764981472523153E+09   -0.673460743175561305E+01    1
    0.139160752296447754E+00    0.323514640331268311E+01   -0.114680204146641254E+09   -0.673660743175564303E+01    1
    0.154743194580078125E+00    0.226245045661926270E+02   -0.114197243845523700E+09   -0.673860743175564725E+01    1
    0.545299112796783447E+01    0.179132789373397827E+02   -0.114183947426590353E+09   -0.674060743175563637E+01    1
